"Platform_ORF","GSM37063","GSM37064","GSM37065","GSM37066","GSM37067","GSM37068","GSM37069","GSM37070","GSM37071","GSM37072","GSM37073","GSM37074","GSM37075","GSM37076"
"b0031",12.0718645448872,12.2325108679536,12.8473706009055,12.4375700337073,12.065752701817,10.4840172569156,11.0332853332287,10.9662891395819,11.0540615943425,10.5138262721291,10.4334811210347,10.7700857080817,10.5037263754115,10.1116573462631
"b0166",13.2066938891231,12.5700454241382,12.8076366709191,12.9607983811335,12.6503337538459,11.8533485466346,12.1142954402632,11.9111297920231,12.2927817492278,11.7847575184916,11.8121773055144,11.4828079567267,11.6252065516653,11.1184220243132
"b2472",9.00842862207058,8.78692302215279,8.36501007678302,7.90809234081827,8.89360490485829,8.30924896081662,8.70494111037603,8.762880292917,8.41827429388054,8.82718389581953,8.73876783680019,9.26021388677142,8.82049810743162,9.10013667128545
"b3809",11.0613711926598,10.691917957844,10.8654239783131,11.4804368035371,11.3170168359211,10.7661147575867,10.9728362271786,11.4956551937903,11.2241222958311,10.8471356661717,11.065752701817,10.3201235980406,10.6413292617457,10.8735979097588
"b2065",10.0030962153041,9.2350568627071,7.98925256516599,9.60139939053183,10.0890531721564,9.52061868055628,10.1749256825007,10.303095761993,8.42710328715284,10.4989489055775,10.1185518039239,10.183759425585,9.90523655973504,9.84799690655495
"b3528",9.19229281447077,8.8648051942415,9.0555535932956,9.49405553176536,8.86696977835483,10.6872881916978,11.0139507058119,12.7680809168967,12.6374852684844,11.5400795926699,11.5469908934989,11.7345826168329,11.9264071951492,11.884094184018
"b4138",10.5385769619205,10.799524479033,10.0102483511753,10.1273495410591,10.2411489808125,10.8999610665839,11.235236410326,10.4062050054189,10.7874128739059,11.2486984848525,10.9517946685303,10.634357301138,10.3083390301394,10.3324841732616
"b4123",6.02236781302845,6.71836162613835,7.52434581646254,7.34251918966061,7.61985314739117,6.46270675067016,5.70873904135958,6.29462074889163,6.10852445677817,5.6409679104499,6.21140163741847,5.26303440583379,5.96116025813664,6.29829173062012
"b0621",8.91019298919486,9.25124568979912,9.75922242638451,9.43003431857349,8.14159627838382,9.34274139913981,8.50501755552812,8.88417051910844,9.76221591572778,9.10223819393074,9.41531924814038,8.84046323386954,9.44811630540946,9.12386274116071
"b2378",7.35579154675365,6.61765111942733,7.87835751033694,6.92243574023315,7.5077946401987,6.83035674741922,7.17492568250068,7.09275714091985,7.86542397831313,7.31922050252387,7.74819284958946,7.84987419379562,7.53605290024021,7.62935662007961
"b0381",7.97899639608894,8.456149034648,8.3671963100259,7.37590826307501,7.35226417325832,8.06555077095502,7.98697970917658,8.60102789702112,6.16188768237689,9.34074028063018,9.3566720442121,7.90989308377004,8.0757465380609,7.54148386405428
"b0092",11.0106679629019,11.3362275894834,11.3489494095096,11.0216046474885,11.333434915284,11.1390396676831,11.2492319930401,11.1267689926456,10.9042582828005,10.9364171014318,10.9285923956802,11.5475693598422,11.2610958914702,10.9141608616095
"b4382",9.22881869049588,7.95826269732954,8.61028665708102,9.10197567094923,8.69696752623429,9.41848513714593,8.83731255552431,8.95652136333312,8.89965902637744,9.75070698622495,9.71973105674985,9.40960308157458,9.74331972677017,10.0537901559521
"b4383",9.40620500541885,9.56605403817109,9.47025213736745,9.931180720768,9.50382573799575,10.1597452215599,10.2978333684111,10.6491663431488,10.2948504591128,10.5159954422275,10.8093662078161,10.5467980198301,10.7169051804138,11.0957925887707
"b4381",8.0574502721839,8.2950801327646,6.72655877910497,7.63226821549951,8.34385193344212,8.15785216914174,7.32192809488736,8.61948637605555,7.34429590791582,8.10433665981474,8.53644150496738,8.96549571679616,9.11868157186106,8.70666868217975
"b4384",10.8366815933271,10.6210445106815,10.2686589550277,11.0140902314446,10.5292353183328,11.0692483534096,11.1839454717572,11.1366707623418,11.0032367946017,11.2671963390334,11.3670324574022,10.9562309365499,11.1123091761395,11.2271345636831
"b3639",11.2981771537197,11.2064039139738,11.2474528646349,11.6130987942092,11.129411823252,11.3950520855472,11.2788559575202,11.6425030287805,10.8773608297855,11.5782783328114,11.3514361960537,10.9326576814221,11.0182697381315,10.6878130625649
"b4042",10.3099310323954,10.6220518194564,10.5751610334254,10.2805388069432,11.1283810506506,10.8838651545098,10.8917077699021,10.7297906622908,10.1090470777007,11.141787841671,10.8625598745415,10.7074454150892,10.5645306008163,10.6465587101545
"b3693",4.64385618977472,7.1405741777099,5.6667565918848,7.13750352374993,7.0574502721839,6.59245703726808,4.85798099512757,5.21334728173344,7.73470962022584,6.71149490665009,7.67595703294175,6.90086680798075,7.86974805146507,7.62935662007961
"b3691",7.09592441999854,7.81506301719287,7.74214098549815,8.42961596420174,6.3037807481771,6.28540221886225,6.34340782229781,7.57969306345875,5.6409679104499,8.43879185257826,8.15987133677839,7.48139582415413,7.68929916053589,6.86418614465428
"b0160",7.75688985507462,8.46229776553889,8.33539035469392,7.84297883178833,8.19869058566892,7.95535930524299,8.75388528257409,8.35799178363106,7.96578428466209,7.74416109557041,8.9047851297316,8.40599235967584,8.53683000504806,8.19475685442225
"b2133",9.4549161375148,8.91916128397349,9.59581691855585,9.41045135150399,9.36588496767757,10.2071363704327,10.1194599344593,10.483715026886,10.0733382549517,10.4372319010395,10.5493033685136,10.3847837500934,10.2231570402689,10.3588709396856
"b0894",5.10433665981474,7.72519581722666,6.28909670241999,6.32912359629157,6.25550073314839,8.00562454919388,6.97384083953315,7.70873904135958,8.17342729734862,5.96116025813664,8.41911748212248,7.02790599656988,8.4890451251148,7.74819284958946
"b0895",7.27798474729977,8.52120781622399,8.73910550679375,8.84014847548695,7.30833903013941,8.80992886572143,8.40258575823259,8.30697305714083,7.83605035505807,8.38844787631711,8.43671154213721,8.47451716417449,8.87159726561385,8.52669484554198
"b0896",5.39917109381982,8.51806297565252,9.35292621305926,6.94251450533924,8.3741700760685,7.08001802908917,7.59021276140836,7.67807190511264,8.63915979510997,8.41023933077602,8.56376827845203,8.57893871309339,8.54882190845875,8.02845864742548
"b0211",11.7064960180612,11.6876818627491,11.4310274242692,11.2181393860503,11.3710687334953,10.9143851321554,11.5084385567641,11.3176387237945,10.7403710658452,11.8864586957037,12.017852331906,11.7949437831373,11.6120852126736,10.333267182801
"b3544",12.4219858994924,12.5966090832919,12.0328033906683,12.1529185761366,12.8019912125672,13.7688356240401,13.7046169602318,13.8652596396781,13.670313236364,14.2037074083087,14.0077981806841,13.9698541521676,13.7029842977264,13.8709714949272
"b3543",10.2937015420807,10.4010928369247,9.7431513941125,10.434315470825,10.5320636549618,11.2950801327646,11.2163214737119,11.4998957030408,11.1859284728559,11.6314953959037,11.7570982737689,10.8238448745617,10.9469062744564,11.139359491897
"b3542",10.020841078031,10.3467353282879,9.95637615724967,10.4073739970816,10.4299297413533,10.695315303048,10.8581364495796,11.5615266241365,11.3729194593525,11.0490997869978,11.1871664658446,10.2249663650003,10.4977520620598,10.679656027198
"b3541",10.6064052126978,10.6299940338739,10.5506506025077,10.8108929118922,10.984276033702,11.7821382308692,11.578797228478,12.4335332820355,11.9279260751199,11.9516125629495,12.0357613550736,11.3552409628288,11.2993797575745,11.6036263449862
"b3540",10.2922065807631,10.1699250014423,9.77511640443559,10.3777527950222,10.355461221614,11.2180788258639,10.9540508700883,11.6925719150833,11.3483962076773,11.5489182133245,11.5734578450111,11.0165297482435,11.0626533184149,10.958045145487
"b3860",11.2694773727559,10.9490971557292,10.7816875615072,11.2543200349559,10.6826435202803,10.6389788588784,11.2132257558065,10.8489358555246,11.120237877342,10.3855388901477,10.7771731080042,10.5340110063284,10.4310796740579,10.4781628927376
"b1185",10.1594929580445,10.1045987535644,10.0920964149908,9.76071994746562,9.98085360637974,10.2442448941055,10.5429351216366,10.2709960607403,10.4971532677619,10.668087205046,10.5597594639826,10.3737352019007,10.3768850737475,10.363696744839
"b2893",10.3185428097027,10.3736264628736,10.3466245349814,10.5144181874989,10.7134724382294,10.3136766728574,10.2300204357056,10.6325408765469,9.81906139855847,10.0635299063006,9.95695689391481,10.1642784383012,10.1391676058768,9.71613352524624
"b4136",9.22086196666754,9.61139372584558,9.20603754624659,9.30492166958167,9.01931272565139,9.762880292917,9.78741287390586,9.59208323365389,9.61157815474208,9.68106267695319,9.60880924267552,9.69575028210902,9.87452034907472,10.0060455077265
"b0604",8.74045539698897,8.95535930524299,9.15709425210782,8.98413359454098,8.83920378809694,9.44501484586842,8.89208739652348,9.01178633120661,8.57742882803575,9.07092594498551,9.27914624405431,9.14542271960022,9.26842503609066,9.23481743111732
"b2366",7.38543103719352,7.51569983828404,8.18338726124887,7.63081315229913,7.52825874275841,6.97498811199193,6.4110872267986,7.57742882803575,8.50581155391959,7.57440430902258,8.24126817732937,7.73199778664374,8.16942397867607,7.81890167588564
"b3640",10.9785674693604,11.1115269449397,11.2339791074905,11.1465686757408,10.8324153653561,11.1005309400306,10.9690267021508,10.8735210131865,10.929776206232,10.9605812113535,10.5892766150898,10.3864014236408,10.4924540940642,10.33472021686
"b0420",9.44852933004466,9.20750245925879,8.98896865391035,9.3264294871223,8.74180402530956,9.60733031374961,9.97985386716374,9.72417275014144,9.09222858438678,9.68527441586238,8.9515761390748,9.46842040186455,8.86325707193297,9.86201737686988
"b1850",10.4704555200478,10.8594571365513,10.7592224263845,11.1955567621275,10.8807314351417,10.9374473876709,10.8982234712156,10.7390210967044,10.2973748605283,10.8869920817866,10.8071133792313,10.549014511762,10.5593770905267,10.0858707553346
"b1851",12.0618436873554,11.9437601978612,12.0966822158696,12.2334099674722,12.0319423783122,11.9226215659403,11.6621787907452,11.8011829121057,11.6020956831374,11.6796120472861,11.6221433581158,11.7293658279166,11.5976801437159,11.2262315435358
"b0543",8.3110671022556,8.19081236791614,8.09539702279256,8.3228294976289,7.97269265400426,7.77214959078454,7.80928581019891,7.58195375084882,8.14261765544658,7.68299458368168,8.26491169307447,7.5668151540109,8.12979817318714,8.47451716417449
"b2779",13.7980768487678,14.0176174878224,13.9088147837462,13.5417379395386,14.5547087515357,13.9462026611746,13.7208107063261,13.2586543594539,12.8651919653869,13.0996929901162,12.8005359455136,13.4009728029474,13.0237370297679,13.1725525201304
"b0596",6.41447383643093,5.83035674741922,6.12515513132229,5.71424551766612,3.94485844580754,4.93545974780529,4.63807383718072,5.53605290024021,6.63372181264101,5.86294724802092,5.6724253419715,5.08746284125034,6.05961485629722,5.96116025813664
"b0595",9.72178276845979,9.77791280411336,9.57497188953251,9.76005457443831,9.22978016673333,9.59712142878957,9.55074678538324,10.1570942521078,9.86913111964429,9.75338391157308,10.2362534249727,10.005764882353,10.5871211704757,10.1618876823769
"b0593",9.23840473932508,8.74517009086102,9.15000109275433,9.26514618231365,7.04330075436418,9.32889927925141,9.28909670241999,9.24674059849314,9.66391384211598,9.23338000651397,9.85829188728283,9.36763315939816,9.86604249709684,9.6497950662894
"b0583",6.91169158187234,7.2460279805281,8.11217883372259,7.61838550225861,7.73199778664374,7.43295940727611,7.04766925139131,7.33181268381921,7.77676200178623,7.80477637795583,7.82464058085342,7.83099048124926,7.92659251005107,7.55995061271308
"b0594",8.36106648879432,6.88630626345243,7.44294349584873,7.86418614465428,7.83541884047548,8.29691620687929,6.22303633790187,8.59693514238723,7.49105137636412,7.72519581722666,8.19967234483636,8.69104555348718,8.37634248280467,9.15228484230658
"b0586",5.77873424411784,5.24792751344359,6.73199778664374,6.25550073314839,4.31469652565629,5.89481776330794,5.36806987653208,7.88386515450979,7.09592441999854,4.8073549220576,7.78135971352466,7.24507727535967,7.56833618213375,7.84549005094437
"b2927",11.0265926016982,11.0317012027403,10.9939290523755,11.0428221464933,11.1445945181453,11.1458048061284,10.905913439996,10.5667200364872,10.5642447771322,10.4016262004713,10.3525952311343,10.3673055347707,10.1893304006149,10.0816165833147
"b1990",8.39403389536778,8.53954658023841,8.62095290227168,8.18040648531064,8.24982454861618,8.02014657311178,8.06123616574775,8.6724253419715,8.40087943628218,8.63517394667492,8.99633224882505,9.22881869049588,9.38758656581935,9.11764310138909
"b2441",9.13262824907458,9.31876874268273,9.43191541342427,9.53974042572622,8.57099412874323,9.55573947918052,9.07734982962161,9.74416109557041,9.8989036490939,9.43003431857349,9.34296357439873,9.39016895620018,9.36916109134917,9.9592775057205
"b2440",7.97498811199193,8.30469355747101,9.13724734066467,8.94661390541276,6.41953889151378,8.70735913208088,8.92748169038176,8.73640193131829,7.61838550225861,9.28955784835356,9.1053847492476,9.1532986828549,9.28932729381198,8.87498134765377
"b2458",8.78365308639007,9.10118781525974,9.2538474849874,9.04903169841002,8.85642552862553,9.15658875278909,8.87897051015108,9.26889283604316,9.45100499781799,9.27029532647204,9.4262647547021,9.34983409145725,9.60843965255159,9.44003860049473
"b3006",11.2569162966708,11.4055137921257,11.0965175114934,11.0056245491939,10.845097960973,10.6640027628865,10.8011424851924,11.5725581287108,11.3665954260714,11.109504215757,11.1420432198264,11.4715228089788,11.2183816013778,11.2636799988901
"b3005",10.2747275727873,10.6401545389642,10.486231677981,10.6521279277383,10.0785511300905,10.0663583248753,9.81410175449819,11.0944736135089,10.1192005269173,10.3472891672294,10.9677306094934,10.6121313000134,10.5600461775819,10.565292520581
"b3093",8.76719130302781,8.77840572423918,9.09618804632013,9.24317398347295,8.71596199025514,9.03919323984743,8.96751448080097,9.28053880694321,9.74685018309805,9.71252700043982,9.70856662486211,10.2010211737519,9.73910550679375,10.0405637111587
"b0954",11.6020956831374,11.2760662309142,11.2155329997457,11.4107693241845,11.0224371716997,11.1136119530394,11.6363074102559,10.8652693071749,11.6737065791344,11.0752785755311,11.2191080034613,11.1719273543535,11.4492518387549,11.0185479418717
"b2323",12.7029951161407,12.3717222019884,11.9167378704058,12.1279620888236,12.11123349886,12.4122787381001,12.6952282914958,12.1193950869465,12.4714466002343,12.6631133084558,12.1405741777099,12.4899984423379,12.3252211173728,12.4380640850936
"b1092",12.147459346077,12.3828401444752,12.3435188629014,12.4018128311376,12.8664482559855,11.9572471746081,12.1343621419678,12.4643670615386,11.9589151560913,11.9025635419716,11.9157300237923,11.8147827150621,11.8472922935784,11.8987903083812
"b1095",9.61397358738022,9.13750352374993,9.69609817095586,9.61875255353673,9.841878797392,8.89845023280787,9.2740286490558,9.35535109642481,9.80300095171512,8.66213427479907,9.2350568627071,9.17042585027251,7.35579154675365,8.97240546478447
"b1093",14.3266190811967,13.9023280037691,13.9972588834453,13.7229675846106,14.4176349868996,13.619715619067,13.6753947485112,13.5704842775632,13.5287471131774,13.5027448022594,13.6065440156779,13.7442662321779,13.5239784349258,13.4100140246064
"b1091",11.8398336484173,11.9172601804858,11.8989414273528,11.7839395018333,12.2801327815998,11.7109355474062,11.9823875725433,12.2097579565814,11.910567783326,11.7471439981867,11.728643322247,11.7457583457278,11.6726021320018,11.8658878922592
"b1288",12.1141327345777,11.8635281132866,11.879085418625,11.4981012439949,12.2803938110094,11.5857606462968,11.6497052654714,11.4728938784439,11.2592136291529,11.4609677625704,11.0539937395326,11.3656662946888,11.1380797694191,11.2398371687403
"b0180",13.4167579505716,13.0834294637383,13.5317713254129,12.8620561334695,13.6724695415101,13.2385689440265,13.118503137938,13.199718348409,12.7261329918219,12.9395241205295,12.7452751539662,12.8479382019491,12.5485811181651,12.5265481432243
"b3845",8.66426949231891,8.53605290024021,8.77610398807316,9.07841770164733,8.69557630622205,9.48200119308708,9.75722331053453,10.2067701886868,10.0911708900279,11.0774833568595,11.0124848714037,11.1319855373248,11.3486175138659,11.2383450238905
"b3846",8.32373033752135,8.54457811733884,8.5352753766208,7.48623167798101,8.08746284125034,9.67983193343985,9.59507095419544,9.70942850136835,9.44914864537544,10.6989650575374,10.4552244605879,10.6284455401372,10.920055054807,10.7937658573096
"b1805",8.66498052981033,8.62753388447279,9.04957631715597,8.82145511910246,8.4446008137115,9.30583375751525,9.3774274607011,9.54862927943905,9.89829906237331,10.5595682899227,10.4411805070447,10.5037263754115,10.807998838623,10.3401839214235
"b2344",8.61065577440193,8.94104760634058,8.9047851297316,8.56871618873173,8.59842476052772,9.72007321139177,9.70632333327543,9.42836017270429,9.60640521269779,10.9164766444377,10.9666496421053,11.1051882904687,11.2842457498297,11.1297981731871
"b2925",11.7929935910027,12.154786470656,11.7695899365851,11.3195027806051,12.1611318829843,12.2143191208008,11.7616758838888,11.7499950922234,11.5927840359997,11.1424900228512,11.2786817575593,11.4846215270986,11.1972781353724,11.5125429550969
"b4232",11.0254164445442,11.1045987535644,11.0722666151321,11.517029579314,11.2949078809537,10.7234903021434,11.0099685422061,11.6059424396254,11.0154847461159,11.7168623215085,11.6104712275464,11.1608798618393,11.2616835951776,11.4019994376641
"b4079",8.09645162447759,8.14873077917319,8.39360496863922,9.05799172275918,7.68509917200661,8.56985560833095,8.10800164646591,7.92955431573285,9.11478344724985,8.84737060090548,8.26303440583379,7.97613447283165,8.40641761982361,8.14516793901839
"b1474",8.02956331443266,8.6582114827518,9.14593214582051,8.06716542701711,8.0389189892923,8.99971819610402,8.19574129324645,8.37590826307501,8.50858711208948,8.77676200178623,8.37199439319365,7.78135971352466,8.65212792773827,9.18685706717715
"b1475",9.36632221424582,9.49825086752783,9.67789578412836,8.9692426044345,9.30423722501714,9.34140762859099,9.38758656581935,8.62534355757299,10.4464630234169,9.46004627250197,9.33404976759958,8.88752527074159,9.48038631110413,9.64439709900092
"b1476",7.84799690655495,7.67101024127845,8.53993424517179,8.34739990950854,8.12360412414095,7.68088692071969,8.24031432933371,7.08746284125034,7.27426166125705,8.32553033156756,8.31197531446116,8.03837033173068,8.26538063344618,7.82336724004624
"b3894",7.95942242009367,8.13185696060879,7.40343816300828,8.06877827798541,7.89602960297675,7.24507727535967,8.64024493622235,8.4757334309664,8.9915218460757,8.76884595975339,8.25738784269265,8.0405637111587,9.34185235579577,8.14669594803066
"b3893",9.00646634346509,8.64745842645492,8.4487357980294,8.61801835757132,8.63226821549951,8.72758015616773,8.65033375384593,8.53838296003212,9.25738784269265,8.90809234081827,8.59693514238723,8.83415498140132,9.03232128705788,8.79992915072529
"b3892",9.22351908679073,8.53644150496738,8.66817586897014,9.10302547637368,8.82177398197057,9.03452387533439,9.4590217038623,8.89633240390994,9.41066334107765,8.73707830031375,9.35049724708413,8.54766574835342,8.97670731184688,8.89451464427313
"b1385",8.75688985507462,8.5274770060604,9.01986867750447,9.18214601963321,8.37373520190066,9.29714555193039,9.01597250797357,9.08533966935737,8.94485844580754,9.59637613881257,9.26819107921981,9.62205181945638,9.8712892278117,9.54264498688628
"b4291",7.60733031374961,6.21723071622067,6.97269265400426,6.76155123244448,5.77346892790519,6.20163386116965,5.877744249949,7.88752527074159,6.50462039240355,8.18338726124887,5.45285896471381,7.91348784071516,5.83289001416474,6.42794133250948
"b4290",6.96347412397489,5.8972404255748,7.37503943134692,5.27798474729977,4.62643913669732,7.44045394382303,5.98185265328974,6.49825086752783,5.93545974780529,6.91408609701272,5.90207357931074,7.27798474729977,5.58496250072116,7.44211412241923
"b4289",8.96866679319521,8.70839418775667,9.47329987114132,9.13262824907458,8.42164409404827,8.72451385311995,8.762880292917,7.93899143877554,8.38154295118458,8.23457795978457,8.17592374206376,8.69348695749933,8.82209277437953,8.53255073928427
"b4288",6.54070926267143,4.54843662469604,4.85299758761332,5.3110671022556,5.20163386116965,6.98641093525204,4.92599941855622,6.18586654531133,8.88478105447129,7.26491169307446,6.69488019279919,7.43462822763672,6.9692426044345,6.75488750216347
"b4287",4.24031432933371,6.23266075679027,8.12308675098106,7.36369674483899,7.23553560671046,6.39403389536778,8.10747864662662,7.20652601587743,4.8923910259134,7.58044701959866,7.36106648879432,7.03562390973072,7.57516103342539,7.08321336824898
"b3409",8.66177809777199,8.2465030982801,7.82464058085342,8.60139939053183,8.73606362787181,8.65212792773827,8.32057493389316,8.59469782732387,8.75455350631966,8.5168818908212,8.24935052362723,8.66177809777199,8.59693514238723,8.52120781622399
"b0584",9.03232128705788,9.68123841177781,9.82273014794452,9.79847180110162,8.05528243550119,9.80509894811724,9.20603754624659,10.098163709715,10.3283383340128,10.0479418437475,10.1774195379892,10.0531113364596,10.2562086885274,10.0066065947694
"b0592",7.41869594960205,8.16691625156997,8.57667329251658,7.66533591718518,5.44294349584873,8.25266543245025,7.14363830992204,8.29047969825131,8.64925617751731,7.83352263642478,8.04165915163721,7.68860001099912,7.84674402324487,8.03672310600552
"b0588",7.10223819393074,6.58345891013077,8.96607279482021,6.52356195605701,6.08321336824898,8.80960737378898,6.3019533951261,8.69244114734777,8.24317398347295,8.31650781910311,9.21480479494805,9.03397354344106,8.69313843834293,8.67171796512923
"b0590",6.77346892790519,6.03342300153745,6.83289001416474,6.8801957289431,7.38629363515099,6.45450493755737,5.68369645430652,6.1333991254172,6.54997714277182,5.88996019965864,7.78267065867701,6.21529030565123,6.4446008137115,6.36106648879432
"b0589",6.09592441999854,6.20359271420771,6.02014657311178,5.55458885167764,5.97727992349992,6.38715571766298,7.43128865429159,7.54148386405428,7.78855521492886,6.14567745519564,6.38370429247405,7.11582397743624,7.14974711950468,8.09592441999854
"b0585",8.64349547092277,8.54997714277182,8.92005505480697,8.50422311991285,7.88630626345243,8.60362634498619,8.3961766182344,8.55190047999961,9.87881728461423,8.15177765473205,9.09275714091985,8.36588496767757,8.51056638944875,8.85953478638265
"b0150",9.88417051910844,9.43149760425805,9.62935662007961,9.65158990981636,9.17317741512042,9.45450493755737,9.05853297020161,9.90659000282883,9.74685018309805,9.50680343779565,9.48844270529637,9.65713977659315,9.4586116725846,10.0916998341368
"b0153",8.89299809305507,9.23122118071119,9.99293833616581,9.85112436288675,8.23888237384058,9.194264382992,8.98840066372944,9.23338000651397,9.47917396225893,8.88233736124948,9.10276309662559,8.95681173166275,9.1644041578813,9.17916267538715
"b0151",10.2819300269554,10.0513449095347,10.0875954358041,9.94982671075911,10.153805336079,10.0352114951181,10.1166038828742,10.25750570512,10.431706523966,10.2580948728665,10.319672120947,10.4420104172083,10.3693792353038,10.1259300100667
"b0152",7.8703647195834,8.45079885435249,8.33091687811462,8.33494363072662,7.13031314554346,7.80671071796524,8.06931549454008,8.80348537559595,8.9442728176116,8.92629599478111,8.77313920671969,8.56719556140687,8.9179687275585,8.58157721553652
"b1102",6.10643207781693,7.85549144310187,8.43087066354815,7.26865895502767,6.86789646399265,7.22689381357139,7.50064273606281,7.52512925120397,8.51214785854752,7.53605290024021,8.29783336841106,7.90508609876177,8.50660511556825,8.21091481607392
"b4367",10.3791617299298,9.80251636512122,9.43045255166553,9.61378946447258,9.15658875278909,9.92451562222992,9.68158981722124,11.1110704474656,10.2667865406949,10.5730790854813,10.4681148863781,11.3525952311343,10.9322885829881,11.0321835135735
"b0684",11.9618114080872,12.5115550107722,12.3522089895591,12.1011549786005,12.6523968614777,12.2619773572769,12.1166363697864,12.3969525700356,11.601585101421,12.0003873905004,11.9485862476073,11.9533598283704,11.8497569348822,11.774045758716
"b2895",9.94763693795183,9.96159439075666,10.0753454366151,9.64475759251626,10.7854524681585,9.5480512380126,9.57610638110412,9.45018024716475,9.86897684545916,9.53177132541286,9.10747864662662,9.1853710292354,9.19377174339668,9.21383328309929
"b1920",13.4306354905245,13.0104406883665,12.6193717408884,13.2314162074155,13.263929355219,12.9063269327606,13.2994799293268,13.2766914823843,13.0686607351934,13.0616918309357,12.9058946420542,13.0505119005383,12.9074915933431,12.8911571338039
"b0904",11.0206327616577,11.5552601625739,11.3691065502063,10.8138613387152,10.8368393597487,11.727367428902,11.3718310846331,11.5055138557294,11.1434469922017,11.9125151448024,11.8803870754215,12.2189264372263,12.0946715366885,12.1621395275448
"b2492",7.57818396809009,8.01792190799726,7.24126817732937,8.54457811733884,8.10118781525974,7.76950729143624,7.32373033752135,7.43796008833447,7.74483383749955,7.93428059364002,7.74079267227768,7.4797802640291,7.94602898951548,7.62278396615612
"b0048",10.3902764555513,9.9133382378695,10.2394791946992,10.1192005269173,10.1130909834424,9.97556140627362,10.4045029612269,10.4277318668044,9.53177132541286,10.2713463002826,9.99633224882505,10.2652634126425,9.87067295482459,9.96693797927846
"b2315",10.7666945357204,10.2493505236272,10.5323559252888,11.0383017348621,10.6607090387821,10.7632953733471,10.9327314897786,10.6686191068737,10.5284541107648,10.7762685196398,10.8436855540976,10.6648916692861,11.0834793273318,10.9956964980684
"b0529",10.6379833037779,10.5205204678845,10.8901122463512,10.9667938178953,11.0433691139577,10.8317030992143,10.5136289130261,10.8364449113414,10.8821080526515,10.7154472628759,10.7210991887072,10.3272157887952,10.4444972871038,10.5376066914953
"b2153",12.731106854388,12.0507329498051,11.9087303610338,12.0029204719165,12.550698694747,11.6491214238667,11.930293818051,11.9743787370976,11.6878567931856,11.6761774768326,11.3497788147262,11.192477763518,10.8720591990318,11.2276761045886
"b0142",9.13237119873254,9.26608375832773,9.56357763490489,8.83130724380205,9.19574129324645,9.2807707701306,9.41447383643093,9.31288295528435,9.35931031689044,8.90147031982427,9.25148241062021,9.0746766862945,9.02735313393009,9.15152399406487
"b3177",10.5944179188268,10.5392557631622,10.1659119389357,10.5159954422275,10.3232799878873,9.83810087041245,10.1097000877335,10.5641494899857,9.92896244083598,9.91348784071516,10.1308279341451,9.6988782658369,9.58289465940685,10.2937015420807
"b2303",10.2332601564586,10.8765936836221,11.0179914807333,11.0434374703122,10.9898202201176,10.4463596303584,10.4291974884799,10.2860956555691,10.2197735508929,10.2362534249727,10.4977520620598,10.5524769815221,10.5858075822884,10.5448678636242
"b3924",10.1123091761395,9.872982622388,9.34163000932991,10.3994915621579,10.1229573786956,10.0103882353119,10.0320457269308,9.86139712963725,10.1660375162558,9.79409089843773,10.1904420187828,10.0036584503232,10.4040771362412,10.3301325915822
"b4154",9.46923479366766,9.742309436084,9.51036858386252,9.93899143877554,9.94909715572921,9.94060724563892,9.71544726287588,11.2286984608995,11.0842769105315,10.8209766926212,10.8706729548246,10.7173336994537,10.7632953733471,10.8582918872828
"b4153",8.87252098459166,8.77346892790519,9.39059890555246,9.46004627250197,9.00422046631819,9.89875252616484,9.55937709052668,11.3989039824823,11.0834793273318,10.8846284448513,10.7276652382921,10.8567367561191,10.4018394906906,10.8697480514651
"b4152",6.88386515450979,7.83920378809694,7.62131930101419,8.46025109894385,7.68650052718322,7.62058641045188,8.22207035524718,9.77643303244473,9.36981542428391,9.39038394689291,9.2364926183813,9.09961081196091,9.28239346898991,9.37221210918907
"b4151",8.25738784269265,8.49145229203737,8.48381577726426,8.86789646399265,8.63517394667492,9.36588496767757,9.41932820220477,10.7360636278718,10.5367328898354,10.714674827308,10.1368629807208,10.204204310741,10.3066313617125,10.2945058800639
"b2167",8.5853381536437,8.14974711950468,7.2807707701306,9.11738336693148,10.2626821423622,9.971399852069,9.75488750216347,9.61305273776647,9.69191795784398,9.33806779754262,9.63698706120399,9.24507727535967,9.49545533300987,9.78871833269046
"b2169",9.07708273806463,8.79246495997995,8.93957921431469,8.63226821549951,9.77873424411784,10.3161683747564,9.96881076755199,9.4155305236831,9.28146643600001,9.28840470702377,8.77181956789831,8.96000193206808,8.90719112577123,9.55573947918052
"b2168",8.82559484946338,8.4549161375148,8.43045255166553,8.29001884693262,9.56281480869233,9.9851303734669,9.7486960275429,8.88478105447129,8.93251005337989,8.41911748212248,9.03397354344106,9.05528243550119,9.07414146275251,9.65427799526124
"b0084",10.3054917921107,9.91960823860325,10.2873660911834,10.0227839150477,10.1377596613522,10.3240680075149,10.2134687974245,10.2978333684111,10.2378074737231,10.4366074478307,10.298062567719,10.4064176198236,10.2202573926148,10.062720767165
"b0089",10.3553510964248,10.2769386001027,10.2435310420173,10.012065787874,9.83114887121932,10.0537901559521,10.2895578483536,10.1766718338829,10.2169883075768,10.1862380707113,10.0269383478692,10.0781508077346,10.1166038828742,9.83035674741922
